"RowNames","lon","lat","elevation","vegetation","exposure","slope","veg9"
"92",682.98651622160003,969.21185582659996,427,2,45,0,1
"93",686.49680872160002,969.21185582659996,485,2,185,5,1
"94",690.00710122160001,969.21185582659996,235,2,71,17,1
"95",693.5173937216,969.21185582659996,310,2,336,9,1
"96",697.02768622159999,969.21185582659996,425,2,228,2,1
"97",700.53797872159998,969.21185582659996,526,2,189,6,1
"98",704.04827122159998,969.21185582659996,495,2,33,5,1
"99",707.55856372159997,969.21185582659996,224,2,188,6,1
"100",711.06885622159996,969.21185582659996,190,2,156,3,1
"101",714.57914872159995,969.21185582659996,208,1,8,9,1
"102",718.08944122160005,969.21185582659996,215,2,342,7,1
"103",721.59973372160005,969.21185582659996,508,2,351,11,1
"104",725.11002622160004,969.21185582659996,312,2,245,14,1
"105",728.62031872160003,969.21185582659996,608,2,257,1,1
"106",732.13061122160002,969.21185582659996,731,2,205,1,1
"107",735.64090372160001,969.21185582659996,732,2,48,7,1
"108",739.1511962216,969.21185582659996,792,2,221,3,1
"109",658.41446872159997,966.66739082660001,410,2,70,9,1
"110",661.92476122159997,966.66739082660001,281,2,126,16,1
"111",665.43505372159996,966.66739082660001,427,2,315,0,1
"112",668.94534622159995,966.66739082660001,456,2,10,4,1
"113",672.45563872160005,966.66739082660001,427,2,326,0,1
"114",675.96593122160004,966.66739082660001,487,2,18,0,1
"115",679.47622372160004,966.66739082660001,487,2,-1,0,1
"116",682.98651622160003,966.66739082660001,487,2,215,4,1
"117",686.49680872160002,966.66739082660001,364,2,270,0,1
"118",690.00710122160001,966.66739082660001,176,26,239,0,7
"119",693.5173937216,966.66739082660001,407,2,312,9,1
"120",697.02768622159999,966.66739082660001,486,2,338,3,1
"121",700.53797872159998,966.66739082660001,501,2,37,7,1
"122",704.04827122159998,966.66739082660001,519,2,244,9,1
"123",707.55856372159997,966.66739082660001,556,2,189,6,1
"124",711.06885622159996,966.66739082660001,608,2,169,0,1
"125",714.57914872159995,966.66739082660001,603,2,156,2,1
"126",718.08944122160005,966.66739082660001,411,2,27,14,1
"127",721.59973372160005,966.66739082660001,673,3,43,3,1
"128",725.11002622160004,966.66739082660001,464,2,46,44,1
"129",728.62031872160003,966.66739082660001,201,3,0,0,1
"130",732.13061122160002,966.66739082660001,519,2,225,24,1
"131",735.64090372160001,966.66739082660001,789,2,268,2,1
"132",739.1511962216,966.66739082660001,762,2,247,0,1
"133",654.90417622159998,964.12292582659995,427,2,107,2,1
"134",658.41446872159997,964.12292582659995,255,2,138,16,1
"135",661.92476122159997,964.12292582659995,426,2,358,1,1
"136",665.43505372159996,964.12292582659995,448,2,166,4,1
"137",668.94534622159995,964.12292582659995,487,2,225,0,1
"138",672.45563872160005,964.12292582659995,487,2,236,0,1
"139",675.96593122160004,964.12292582659995,487,2,275,1,1
"140",679.47622372160004,964.12292582659995,243,2,80,3,1
"141",682.98651622160003,964.12292582659995,225,1,145,6,1
"142",686.49680872160002,964.12292582659995,189,26,146,2,7
"143",690.00710122160001,964.12292582659995,367,40,333,0,9
"144",693.5173937216,964.12292582659995,304,2,135,0,1
"145",697.02768622159999,964.12292582659995,329,2,195,11,1
"146",700.53797872159998,964.12292582659995,430,2,168,4,1
"147",704.04827122159998,964.12292582659995,435,2,104,9,1
"148",707.55856372159997,964.12292582659995,467,2,137,15,1
"149",711.06885622159996,964.12292582659995,549,2,262,2,1
"150",714.57914872159995,964.12292582659995,548,2,-1,0,1
"151",718.08944122160005,964.12292582659995,669,2,151,13,1
"152",721.59973372160005,964.12292582659995,727,2,62,10,1
"153",725.11002622160004,964.12292582659995,620,2,55,14,1
"154",728.62031872160003,964.12292582659995,545,2,63,14,1
"155",732.13061122160002,964.12292582659995,237,3,307,5,1
"156",735.64090372160001,964.12292582659995,480,3,218,24,1
"157",739.1511962216,964.12292582659995,792,2,257,1,1
"158",651.39388372159999,961.57846082660001,426,2,135,0,1
"159",654.90417622159998,961.57846082660001,227,2,154,1,1
"160",658.41446872159997,961.57846082660001,371,40,325,8,9
"161",661.92476122159997,961.57846082660001,426,40,90,0,9
"162",665.43505372159996,961.57846082660001,420,40,78,5,9
"163",668.94534622159995,961.57846082660001,365,40,306,1,9
"164",672.45563872160005,961.57846082660001,334,40,57,12,9
"165",675.96593122160004,961.57846082660001,426,2,-1,0,1
"166",679.47622372160004,961.57846082660001,230,40,275,3,9
"167",682.98651622160003,961.57846082660001,357,2,167,9,1
"168",686.49680872160002,961.57846082660001,306,2,69,2,1
"169",690.00710122160001,961.57846082660001,270,2,352,8,1
"170",693.5173937216,961.57846082660001,365,2,225,0,1
"171",697.02768622159999,961.57846082660001,306,2,219,6,1
"172",700.53797872159998,961.57846082660001,470,2,2,4,1
"173",704.04827122159998,961.57846082660001,526,2,19,5,1
"174",707.55856372159997,961.57846082660001,426,2,285,5,1
"175",711.06885622159996,961.57846082660001,579,2,352,0,1
"176",714.57914872159995,961.57846082660001,488,3,196,7,1
"177",718.08944122160005,961.57846082660001,606,3,5,4,1
"178",721.59973372160005,961.57846082660001,729,2,212,2,1
"179",725.11002622160004,961.57846082660001,731,2,-1,0,1
"180",728.62031872160003,961.57846082660001,731,2,180,0,1
"181",732.13061122160002,961.57846082660001,211,3,219,4,1
"182",735.64090372160001,961.57846082660001,597,2,216,14,1
"183",739.1511962216,961.57846082660001,607,2,360,26,1
"184",742.66148872159999,961.57846082660001,770,2,237,5,1
"185",644.37329872160001,959.03399582659995,299,40,203,3,9
"186",647.8835912216,959.03399582659995,334,40,261,11,9
"187",651.39388372159999,959.03399582659995,425,40,288,4,9
"188",654.90417622159998,959.03399582659995,179,40,110,13,9
"189",658.41446872159997,959.03399582659995,248,26,208,6,7
"190",661.92476122159997,959.03399582659995,167,40,342,4,9
"191",665.43505372159996,959.03399582659995,176,1,29,3,1
"192",668.94534622159995,959.03399582659995,194,1,350,6,1
"193",672.45563872160005,959.03399582659995,180,40,19,8,9
"194",675.96593122160004,959.03399582659995,170,2,342,0,1
"195",679.47622372160004,959.03399582659995,368,2,44,5,1
"196",682.98651622160003,959.03399582659995,394,2,88,11,1
"197",686.49680872160002,959.03399582659995,367,2,60,1,1
"198",690.00710122160001,959.03399582659995,245,2,17,6,1
"199",693.5173937216,959.03399582659995,307,2,267,15,1
"200",697.02768622159999,959.03399582659995,366,2,90,2,1
"201",700.53797872159998,959.03399582659995,426,2,315,0,1
"202",704.04827122159998,959.03399582659995,487,2,82,0,1
"203",707.55856372159997,959.03399582659995,427,2,63,0,1
"204",711.06885622159996,959.03399582659995,452,2,0,19,1
"205",714.57914872159995,959.03399582659995,482,2,24,8,1
"206",718.08944122160005,959.03399582659995,615,2,266,5,1
"207",721.59973372160005,959.03399582659995,670,2,225,0,1
"208",725.11002622160004,959.03399582659995,721,2,227,6,1
"209",728.62031872160003,959.03399582659995,737,2,36,0,1
"210",732.13061122160002,959.03399582659995,733,2,22,1,1
"211",735.64090372160001,959.03399582659995,226,2,225,4,1
"212",739.1511962216,959.03399582659995,415,3,124,13,1
"213",742.66148872159999,959.03399582659995,653,2,306,23,1
"214",746.17178122159999,959.03399582659995,819,2,299,2,1
"215",644.37329872160001,956.4895308266,247,40,52,12,9
"216",647.8835912216,956.4895308266,213,40,175,6,9
"217",651.39388372159999,956.4895308266,201,38,181,5,38
"218",654.90417622159998,956.4895308266,308,40,312,4,9
"219",658.41446872159997,956.4895308266,296,2,47,10,1
"220",661.92476122159997,956.4895308266,468,2,356,12,1
"221",665.43505372159996,956.4895308266,444,2,21,10,1
"222",668.94534622159995,956.4895308266,461,2,64,12,1
"223",672.45563872160005,956.4895308266,424,2,119,7,1
"224",675.96593122160004,956.4895308266,435,2,344,11,1
"225",679.47622372160004,956.4895308266,300,2,294,11,1
"226",682.98651622160003,956.4895308266,408,2,234,13,1
"227",686.49680872160002,956.4895308266,436,2,55,3,1
"228",690.00710122160001,956.4895308266,426,2,-1,0,1
"229",693.5173937216,956.4895308266,311,2,37,9,1
"230",697.02768622159999,956.4895308266,430,2,280,5,1
"231",700.53797872159998,956.4895308266,487,2,0,0,1
"232",704.04827122159998,956.4895308266,546,2,159,2,1
"233",707.55856372159997,956.4895308266,522,2,251,8,1
"234",711.06885622159996,956.4895308266,492,2,329,1,1
"235",714.57914872159995,956.4895308266,487,2,225,0,1
"236",718.08944122160005,956.4895308266,600,2,220,13,1
"237",721.59973372160005,956.4895308266,557,3,356,10,1
"238",725.11002622160004,956.4895308266,684,2,357,4,1
"239",728.62031872160003,956.4895308266,731,2,342,0,1
"240",732.13061122160002,956.4895308266,762,2,-1,0,1
"241",735.64090372160001,956.4895308266,304,2,327,5,1
"242",739.1511962216,956.4895308266,637,2,347,27,1
"243",742.66148872159999,956.4895308266,281,3,224,16,1
"244",746.17178122159999,956.4895308266,789,2,221,9,1
"245",749.68207372159998,956.4895308266,823,2,309,3,1
"246",647.8835912216,953.94506582659994,183,40,-1,0,9
"247",651.39388372159999,953.94506582659994,335,40,201,7,9
"248",654.90417622159998,953.94506582659994,436,2,286,5,1
"249",658.41446872159997,953.94506582659994,424,2,88,5,1
"250",661.92476122159997,953.94506582659994,430,3,339,6,1
"251",665.43505372159996,953.94506582659994,548,2,-1,0,1
"252",668.94534622159995,953.94506582659994,499,2,156,7,1
"253",672.45563872160005,953.94506582659994,361,2,180,1,1
"254",675.96593122160004,953.94506582659994,365,2,90,0,1
"255",679.47622372160004,953.94506582659994,365,2,-1,0,1
"256",682.98651622160003,953.94506582659994,487,2,-1,0,1
"257",686.49680872160002,953.94506582659994,426,2,-1,0,1
"258",690.00710122160001,953.94506582659994,450,2,84,18,1
"259",693.5173937216,953.94506582659994,487,2,-1,0,1
"260",697.02768622159999,953.94506582659994,451,2,352,7,1
"261",700.53797872159998,953.94506582659994,455,2,324,10,1
"262",704.04827122159998,953.94506582659994,487,2,270,0,1
"263",707.55856372159997,953.94506582659994,478,2,311,4,1
"264",711.06885622159996,953.94506582659994,492,2,269,9,1
"265",714.57914872159995,953.94506582659994,609,2,-1,0,1
"266",718.08944122160005,953.94506582659994,673,2,8,0,1
"267",721.59973372160005,953.94506582659994,691,2,19,4,1
"268",725.11002622160004,953.94506582659994,707,2,14,7,1
"269",728.62031872160003,953.94506582659994,744,2,299,5,1
"270",732.13061122160002,953.94506582659994,791,2,349,1,1
"271",735.64090372160001,953.94506582659994,774,2,319,2,1
"272",739.1511962216,953.94506582659994,793,2,293,1,1
"273",742.66148872159999,953.94506582659994,463,2,344,12,1
"274",746.17178122159999,953.94506582659994,324,1,236,17,1
"275",749.68207372159998,953.94506582659994,816,2,344,5,1
"276",753.19236622159997,953.94506582659994,872,2,113,4,1
"277",647.8835912216,951.4006008266,276,40,101,12,9
"278",651.39388372159999,951.4006008266,244,2,-1,0,1
"279",654.90417622159998,951.4006008266,304,2,189,8,1
"280",658.41446872159997,951.4006008266,343,2,156,15,1
"281",661.92476122159997,951.4006008266,487,2,72,0,1
"282",665.43505372159996,951.4006008266,385,2,139,12,1
"283",668.94534622159995,951.4006008266,334,2,145,7,1
"284",672.45563872160005,951.4006008266,365,2,315,0,1
"285",675.96593122160004,951.4006008266,487,2,180,0,1
"286",679.47622372160004,951.4006008266,496,2,0,3,1
"287",682.98651622160003,951.4006008266,429,2,117,3,1
"288",686.49680872160002,951.4006008266,426,2,45,0,1
"289",690.00710122160001,951.4006008266,548,2,45,0,1
"290",693.5173937216,951.4006008266,548,2,9,1,1
"291",697.02768622159999,951.4006008266,551,2,70,1,1
"292",700.53797872159998,951.4006008266,583,2,36,3,1
"293",704.04827122159998,951.4006008266,548,2,24,2,1
"294",707.55856372159997,951.4006008266,559,2,309,2,1
"295",711.06885622159996,951.4006008266,610,2,281,0,1
"296",714.57914872159995,951.4006008266,548,2,263,1,1
"297",718.08944122160005,951.4006008266,648,3,297,7,1
"298",721.59973372160005,951.4006008266,727,2,191,1,1
"299",725.11002622160004,951.4006008266,762,2,-1,0,1
"300",728.62031872160003,951.4006008266,747,2,252,5,1
"301",732.13061122160002,951.4006008266,792,2,297,0,1
"302",735.64090372160001,951.4006008266,823,2,225,0,1
"303",739.1511962216,951.4006008266,823,2,-1,0,1
"304",742.66148872159999,951.4006008266,823,2,116,2,1
"305",746.17178122159999,951.4006008266,213,3,67,2,1
"306",749.68207372159998,951.4006008266,540,3,307,24,1
"307",753.19236622159997,951.4006008266,732,2,121,0,1
"308",756.70265872159996,951.4006008266,884,2,-1,0,1
"309",647.8835912216,948.85613582660005,403,40,304,13,9
"310",651.39388372159999,948.85613582660005,283,2,265,10,1
"311",654.90417622159998,948.85613582660005,301,2,218,12,1
"312",658.41446872159997,948.85613582660005,285,2,62,7,1
"313",661.92476122159997,948.85613582660005,419,2,335,9,1
"314",665.43505372159996,948.85613582660005,428,2,124,4,1
"315",668.94534622159995,948.85613582660005,366,2,17,17,1
"316",672.45563872160005,948.85613582660005,424,2,179,8,1
"317",675.96593122160004,948.85613582660005,487,2,-1,0,1
"318",679.47622372160004,948.85613582660005,540,2,192,6,1
"319",682.98651622160003,948.85613582660005,548,2,-1,0,1
"320",686.49680872160002,948.85613582660005,570,2,42,7,1
"321",690.00710122160001,948.85613582660005,549,2,277,1,1
"322",693.5173937216,948.85613582660005,640,2,-1,0,1
"323",697.02768622159999,948.85613582660005,650,2,331,0,1
"324",700.53797872159998,948.85613582660005,694,2,337,6,1
"325",704.04827122159998,948.85613582660005,676,2,309,0,1
"326",707.55856372159997,948.85613582660005,679,2,357,3,1
"327",711.06885622159996,948.85613582660005,701,2,50,2,1
"328",714.57914872159995,948.85613582660005,703,2,14,0,1
"329",718.08944122160005,948.85613582660005,672,2,12,4,1
"330",721.59973372160005,948.85613582660005,696,2,238,6,1
"331",725.11002622160004,948.85613582660005,761,2,135,0,1
"332",728.62031872160003,948.85613582660005,745,2,275,4,1
"333",732.13061122160002,948.85613582660005,792,2,-1,0,1
"334",735.64090372160001,948.85613582660005,823,2,-1,0,1
"335",739.1511962216,948.85613582660005,823,2,-1,0,1
"336",742.66148872159999,948.85613582660005,830,2,152,2,1
"337",746.17178122159999,948.85613582660005,552,3,61,21,1
"338",749.68207372159998,948.85613582660005,560,3,291,17,1
"339",753.19236622159997,948.85613582660005,741,3,293,35,1
"340",756.70265872159996,948.85613582660005,767,2,160,17,1
"341",760.21295122159995,948.85613582660005,871,2,261,4,1
"342",644.37329872160001,946.31167082659999,487,3,45,0,1
"343",647.8835912216,946.31167082659999,428,3,95,3,1
"344",651.39388372159999,946.31167082659999,355,2,140,10,1
"345",654.90417622159998,946.31167082659999,426,2,11,0,1
"346",658.41446872159997,946.31167082659999,426,2,90,0,1
"347",661.92476122159997,946.31167082659999,365,2,135,0,1
"348",665.43505372159996,946.31167082659999,487,2,-1,0,1
"349",668.94534622159995,946.31167082659999,362,2,2,2,1
"350",672.45563872160005,946.31167082659999,365,2,198,0,1
"351",675.96593122160004,946.31167082659999,487,2,346,1,1
"352",679.47622372160004,946.31167082659999,548,2,-1,0,1
"353",682.98651622160003,946.31167082659999,605,2,70,7,1
"354",686.49680872160002,946.31167082659999,609,2,-1,0,1
"355",690.00710122160001,946.31167082659999,616,2,13,7,1
"356",693.5173937216,946.31167082659999,487,2,-1,0,1
"357",697.02768622159999,946.31167082659999,674,2,227,2,1
"358",700.53797872159998,946.31167082659999,512,2,160,15,1
"359",704.04827122159998,946.31167082659999,548,2,198,0,1
"360",707.55856372159997,946.31167082659999,670,2,-1,0,1
"361",711.06885622159996,946.31167082659999,670,2,-1,0,1
"362",714.57914872159995,946.31167082659999,672,2,176,2,1
"363",718.08944122160005,946.31167082659999,754,2,307,3,1
"364",721.59973372160005,946.31167082659999,778,2,302,1,1
"365",725.11002622160004,946.31167082659999,786,2,340,3,1
"366",728.62031872160003,946.31167082659999,779,2,242,3,1
"367",732.13061122160002,946.31167082659999,780,2,117,6,1
"368",735.64090372160001,946.31167082659999,780,2,231,3,1
"369",739.1511962216,946.31167082659999,792,2,285,0,1
"370",742.66148872159999,946.31167082659999,792,2,-1,0,1
"371",746.17178122159999,946.31167082659999,252,2,80,18,1
"372",749.68207372159998,946.31167082659999,685,3,248,9,1
"373",753.19236622159997,946.31167082659999,426,3,127,0,1
"374",756.70265872159996,946.31167082659999,661,2,338,4,1
"375",760.21295122159995,946.31167082659999,884,2,-1,0,1
"376",647.8835912216,943.76720582660005,548,2,198,0,1
"377",651.39388372159999,943.76720582660005,448,2,128,13,1
"378",654.90417622159998,943.76720582660005,365,2,83,6,1
"379",658.41446872159997,943.76720582660005,430,2,320,7,1
"380",661.92476122159997,943.76720582660005,488,2,50,4,1
"381",665.43505372159996,943.76720582660005,487,2,72,0,1
"382",668.94534622159995,943.76720582660005,364,2,84,2,1
"383",672.45563872160005,943.76720582660005,515,2,353,2,1
"384",675.96593122160004,943.76720582660005,484,2,257,4,1
"385",679.47622372160004,943.76720582660005,548,2,297,0,1
"386",682.98651622160003,943.76720582660005,460,2,48,12,1
"387",686.49680872160002,943.76720582660005,426,2,-1,0,1
"388",690.00710122160001,943.76720582660005,644,2,166,12,1
"389",693.5173937216,943.76720582660005,648,2,6,9,1
"390",697.02768622159999,943.76720582660005,611,2,40,2,1
"391",700.53797872159998,943.76720582660005,669,2,315,0,1
"392",704.04827122159998,943.76720582660005,728,2,84,7,1
"393",707.55856372159997,943.76720582660005,730,3,357,1,1
"394",711.06885622159996,943.76720582660005,785,2,265,5,1
"395",714.57914872159995,943.76720582660005,730,2,283,3,1
"396",718.08944122160005,943.76720582660005,731,2,284,1,1
"397",721.59973372160005,943.76720582660005,731,2,252,0,1
"398",725.11002622160004,943.76720582660005,793,2,322,0,1
"399",728.62031872160003,943.76720582660005,804,3,340,3,1
"400",732.13061122160002,943.76720582660005,781,2,38,7,1
"401",735.64090372160001,943.76720582660005,548,2,45,9,1
"402",739.1511962216,943.76720582660005,793,2,117,3,1
"403",742.66148872159999,943.76720582660005,758,2,221,14,1
"404",746.17178122159999,943.76720582660005,595,2,332,20,1
"405",749.68207372159998,943.76720582660005,226,2,227,4,1
"406",753.19236622159997,943.76720582660005,466,30,290,9,8
"407",756.70265872159996,943.76720582660005,647,3,103,15,1
"408",760.21295122159995,943.76720582660005,751,3,319,22,1
"409",763.72324372160006,943.76720582660005,855,2,205,9,1
"410",647.8835912216,941.22274082659999,609,2,315,0,1
"411",651.39388372159999,941.22274082659999,549,2,-1,0,1
"412",654.90417622159998,941.22274082659999,550,2,25,2,1
"413",658.41446872159997,941.22274082659999,424,2,213,6,1
"414",661.92476122159997,941.22274082659999,464,2,70,9,1
"415",665.43505372159996,941.22274082659999,519,2,208,5,1
"416",668.94534622159995,941.22274082659999,493,2,55,1,1
"417",672.45563872160005,941.22274082659999,427,2,346,4,1
"418",675.96593122160004,941.22274082659999,543,2,337,5,1
"419",679.47622372160004,941.22274082659999,548,2,45,0,1
"420",682.98651622160003,941.22274082659999,665,2,231,3,1
"421",686.49680872160002,941.22274082659999,683,2,36,1,1
"422",690.00710122160001,941.22274082659999,632,2,266,15,1
"423",693.5173937216,941.22274082659999,493,2,60,16,1
"424",697.02768622159999,941.22274082659999,720,2,48,10,1
"425",700.53797872159998,941.22274082659999,669,2,90,7,1
"426",704.04827122159998,941.22274082659999,790,2,252,3,1
"427",707.55856372159997,941.22274082659999,793,2,0,0,1
"428",711.06885622159996,941.22274082659999,853,2,225,0,1
"429",714.57914872159995,941.22274082659999,840,2,11,8,1
"430",718.08944122160005,941.22274082659999,856,2,49,1,1
"431",721.59973372160005,941.22274082659999,806,2,72,10,1
"432",725.11002622160004,941.22274082659999,853,3,45,0,1
"433",728.62031872160003,941.22274082659999,842,3,27,2,1
"434",732.13061122160002,941.22274082659999,748,2,74,4,1
"435",735.64090372160001,941.22274082659999,520,2,28,7,1
"436",739.1511962216,941.22274082659999,419,2,173,3,1
"437",742.66148872159999,941.22274082659999,560,2,211,14,1
"438",746.17178122159999,941.22274082659999,612,2,137,7,1
"439",749.68207372159998,941.22274082659999,223,2,279,2,1
"440",753.19236622159997,941.22274082659999,510,30,100,21,8
"441",756.70265872159996,941.22274082659999,232,2,184,4,1
"442",760.21295122159995,941.22274082659999,343,30,174,18,8
"443",763.72324372160006,941.22274082659999,340,2,93,17,1
"444",767.23353622160005,941.22274082659999,238,2,178,5,1
"445",651.39388372159999,938.67827582660004,609,2,135,0,1
"446",654.90417622159998,938.67827582660004,605,2,319,7,1
"447",658.41446872159997,938.67827582660004,559,2,317,9,1
"448",661.92476122159997,938.67827582660004,600,2,315,3,1
"449",665.43505372159996,938.67827582660004,589,2,334,4,1
"450",668.94534622159995,938.67827582660004,562,2,6,1,1
"451",672.45563872160005,938.67827582660004,592,2,27,7,1
"452",675.96593122160004,938.67827582660004,656,2,16,5,1
"453",682.98651622160003,938.67827582660004,679,2,284,4,1
"454",686.49680872160002,938.67827582660004,744,2,49,1,1
"455",690.00710122160001,938.67827582660004,700,2,114,10,1
"456",693.5173937216,938.67827582660004,656,2,245,21,1
"457",697.02768622159999,938.67827582660004,792,2,-1,0,1
"458",700.53797872159998,938.67827582660004,792,2,-1,0,1
"459",704.04827122159998,938.67827582660004,774,2,307,12,1
"460",707.55856372159997,938.67827582660004,843,2,247,10,1
"461",711.06885622159996,938.67827582660004,914,2,-1,0,1
"462",714.57914872159995,938.67827582660004,932,2,331,2,1
"463",718.08944122160005,938.67827582660004,915,2,135,0,1
"464",721.59973372160005,938.67827582660004,943,2,320,4,1
"465",725.11002622160004,938.67827582660004,914,2,27,0,1
"466",728.62031872160003,938.67827582660004,676,2,223,24,1
"467",732.13061122160002,938.67827582660004,508,40,72,9,9
"468",735.64090372160001,938.67827582660004,550,2,33,1,1
"469",739.1511962216,938.67827582660004,666,2,325,7,1
"470",742.66148872159999,938.67827582660004,437,2,25,22,1
"471",746.17178122159999,938.67827582660004,434,2,171,4,1
"472",749.68207372159998,938.67827582660004,244,2,288,0,1
"473",753.19236622159997,938.67827582660004,392,40,339,11,9
"474",756.70265872159996,938.67827582660004,456,2,338,3,1
"475",760.21295122159995,938.67827582660004,304,2,27,0,1
"476",763.72324372160006,938.67827582660004,268,2,31,4,1
"477",767.23353622160005,938.67827582660004,246,26,82,0,7
"478",770.74382872160004,938.67827582660004,256,26,8,1,7
"479",686.49680872160002,936.13381082659998,837,2,9,3,1
"480",690.00710122160001,936.13381082659998,853,2,308,2,1
"481",693.5173937216,936.13381082659998,727,2,258,12,1
"482",697.02768622159999,936.13381082659998,609,2,0,0,1
"483",700.53797872159998,936.13381082659998,858,2,283,3,1
"484",704.04827122159998,936.13381082659998,789,2,11,7,1
"485",707.55856372159997,936.13381082659998,916,2,36,3,1
"486",711.06885622159996,936.13381082659998,979,2,52,1,1
"487",714.57914872159995,936.13381082659998,984,2,52,2,1
"488",718.08944122160005,936.13381082659998,1015,2,326,8,1
"489",721.59973372160005,936.13381082659998,1017,3,167,7,1
"490",725.11002622160004,936.13381082659998,740,3,31,12,1
"491",728.62031872160003,936.13381082659998,794,2,88,2,1
"492",732.13061122160002,936.13381082659998,803,2,34,1,1
"493",735.64090372160001,936.13381082659998,597,2,220,15,1
"494",739.1511962216,936.13381082659998,487,2,129,6,1
"495",742.66148872159999,936.13381082659998,426,2,44,7,1
"496",746.17178122159999,936.13381082659998,581,2,186,15,1
"497",749.68207372159998,936.13381082659998,388,2,303,10,1
"498",753.19236622159997,936.13381082659998,539,2,17,1,1
"499",756.70265872159996,936.13381082659998,467,2,63,4,1
"500",760.21295122159995,936.13381082659998,355,2,82,3,1
"501",763.72324372160006,936.13381082659998,339,2,85,0,1
"502",767.23353622160005,936.13381082659998,237,26,94,2,7
"503",770.74382872160004,936.13381082659998,386,2,325,2,1
"504",697.02768622159999,933.58934582660004,710,2,72,26,1
"505",700.53797872159998,933.58934582660004,733,5,174,14,3
"506",704.04827122159998,933.58934582660004,909,4,173,19,2
"507",707.55856372159997,933.58934582660004,1032,2,335,3,1
"508",711.06885622159996,933.58934582660004,1069,2,150,15,1
"509",714.57914872159995,933.58934582660004,1035,2,45,0,1
"510",718.08944122160005,933.58934582660004,921,2,323,12,1
"511",721.59973372160005,933.58934582660004,928,3,90,11,1
"512",725.11002622160004,933.58934582660004,975,3,4,1,1
"513",728.62031872160003,933.58934582660004,905,2,334,11,1
"514",732.13061122160002,933.58934582660004,865,2,328,6,1
"515",735.64090372160001,933.58934582660004,608,40,22,1,9
"516",739.1511962216,933.58934582660004,750,2,26,6,1
"517",742.66148872159999,933.58934582660004,599,2,30,16,1
"518",746.17178122159999,933.58934582660004,609,2,45,0,1
"519",749.68207372159998,933.58934582660004,568,2,20,14,1
"520",753.19236622159997,933.58934582660004,550,2,97,1,1
"521",756.70265872159996,933.58934582660004,488,2,-1,0,1
"522",760.21295122159995,933.58934582660004,497,2,65,7,1
"523",763.72324372160006,933.58934582660004,367,2,48,2,1
"524",767.23353622160005,933.58934582660004,364,2,319,6,1
"525",770.74382872160004,933.58934582660004,366,2,135,3,1
"526",774.25412122160003,933.58934582660004,434,2,309,5,1
"527",777.76441372160002,933.58934582660004,487,2,-1,0,1
"528",781.27470622160001,933.58934582660004,498,2,264,1,1
"529",697.02768622159999,931.04488082659998,861,2,32,12,1
"530",700.53797872159998,931.04488082659998,829,2,274,20,1
"531",704.04827122159998,931.04488082659998,854,4,42,7,2
"532",707.55856372159997,931.04488082659998,1158,4,280,1,2
"533",711.06885622159996,931.04488082659998,1125,2,352,13,1
"534",714.57914872159995,931.04488082659998,1075,2,244,13,1
"535",718.08944122160005,931.04488082659998,1008,2,13,11,1
"536",721.59973372160005,931.04488082659998,1036,3,45,0,1
"537",725.11002622160004,931.04488082659998,934,3,183,18,1
"538",728.62031872160003,931.04488082659998,914,3,165,0,1
"539",732.13061122160002,931.04488082659998,892,3,40,11,1
"540",735.64090372160001,931.04488082659998,774,40,347,17,9
"541",739.1511962216,931.04488082659998,701,40,37,17,9
"542",742.66148872159999,931.04488082659998,791,40,329,6,9
"543",746.17178122159999,931.04488082659998,732,2,72,0,1
"544",749.68207372159998,931.04488082659998,610,2,180,0,1
"545",753.19236622159997,931.04488082659998,580,2,135,0,1
"546",756.70265872159996,931.04488082659998,569,2,345,6,1
"547",760.21295122159995,931.04488082659998,548,2,233,6,1
"548",763.72324372160006,931.04488082659998,539,2,53,9,1
"549",767.23353622160005,931.04488082659998,232,2,193,1,1
"550",770.74382872160004,931.04488082659998,427,2,225,0,1
"551",774.25412122160003,931.04488082659998,437,2,30,5,1
"552",777.76441372160002,931.04488082659998,518,2,352,6,1
"553",781.27470622160001,931.04488082659998,547,2,18,1,1
"554",784.7849987216,931.04488082659998,519,2,265,1,1
"555",700.53797872159998,928.50041582660003,670,2,-1,0,1
"556",704.04827122159998,928.50041582660003,1078,4,275,15,2
"557",707.55856372159997,928.50041582660003,1103,4,76,27,2
"558",711.06885622159996,928.50041582660003,1280,15,323,1,6
"559",714.57914872159995,928.50041582660003,1154,15,291,2,6
"560",718.08944122160005,928.50041582660003,1220,4,332,1,2
"561",721.59973372160005,928.50041582660003,1162,2,67,2,1
"562",725.11002622160004,928.50041582660003,1129,2,5,6,1
"563",728.62031872160003,928.50041582660003,1097,3,45,0,1
"564",732.13061122160002,928.50041582660003,999,40,83,7,9
"565",735.64090372160001,928.50041582660003,913,40,67,3,9
"566",739.1511962216,928.50041582660003,913,2,324,1,1
"567",742.66148872159999,928.50041582660003,794,2,334,6,1
"568",746.17178122159999,928.50041582660003,590,2,151,12,1
"569",749.68207372159998,928.50041582660003,612,2,70,5,1
"570",753.19236622159997,928.50041582660003,605,2,10,11,1
"571",756.70265872159996,928.50041582660003,426,2,43,14,1
"572",760.21295122159995,928.50041582660003,304,2,52,4,1
"573",763.72324372160006,928.50041582660003,498,2,44,15,1
"574",767.23353622160005,928.50041582660003,464,2,288,11,1
